"Created Date","Order ID","Query Class","Query Category","Product Name","SKU","Batch Number","Delivery Partner","Month","Week","Source"
"8/1/2025","HYP11852400","Product","Change in Smell/Texture/Colour/Consistency","VIP HAZEL LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX022F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/1/2025","HYP11941480","Product","Change in Smell/Texture/Colour/Consistency","0.1% RETINAL RESET SERUM PRO 30ML","HYPMUBX016F030","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/1/2025","HYP11517160","Product","Reacted - Skin Irritation/Rashes","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/1/2025","HYP11484830","Product","Product not Effective","SUN MILK 100% MINERAL SUNSCREEN SPF 50 PA++++","HYPMUBX030F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/1/2025","HYP10121950","Product","Reversed after effects","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/1/2025","HYP11070380","Product","Reversed after effects","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/1/2025","NA","Product","Product not Effective","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/1/2025","HYP11121640","Product","Reacted - Skin Irritation/Rashes","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/1/2025","HYP11447180","Product","Change in Smell/Texture/Colour/Consistency","VIP VINTAGE LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX024F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/1/2025","HYP11712090","Product","Change in Smell/Texture/Colour/Consistency","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/1/2025","HYP11436450","Product","Change in Smell/Texture/Colour/Consistency","VIP VINTAGE LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX024F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/2/2025","HYP11752870","Product","Dissatisfied","VIP VINTAGE LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX024F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/2/2025","HYP11369800","Product","Change in Smell/Texture/Colour/Consistency","VIP HAZEL LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX022F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/2/2025","HYP11420590","Product","Change in Smell/Texture/Colour/Consistency","VIP HAZEL LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX022F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/2/2025","HYP11814290","Product","Change in Smell/Texture/Colour/Consistency","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/3/2025","HYP11578360","Product","Reversed after effects","ICE DUNK COOLING FACE MASK 31% COOLING ACTIVES - 50GM","HYPMUBX035F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/3/2025","HYP11990780","Product","Texture Issue","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/3/2025","NA","Product","Product not Effective","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/3/2025","NA","Product","Texture Issue","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/3/2025","NA","Product","Change in Smell/Texture/Colour/Consistency","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/3/2025","HYP11733940","Product","Change in Smell/Texture/Colour/Consistency","SUN MILK 100% MINERAL SUNSCREEN SPF 50 PA++++","HYPMUBX030F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/4/2025","HYP11863290","Product","Product not Effective","Ceramides Milky Toner Essence With 5% Rice Water Blend - 100 ml","HYPMUBX027F100","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/4/2025","hyp12376260","Product","Change in Smell/Texture/Colour/Consistency","Rice Water Brightening Cleanser - 100 ml","HYPMUBX017F100","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/4/2025","HYP11998030","Product","Change in Smell/Texture/Colour/Consistency","VITAMIN INFUSED PEPTIDE DEWY PREP","HYPMUBX025F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/4/2025","HYP11408860","Product","Product not Effective","SUN MILK 100% MINERAL SUNSCREEN SPF 50 PA++++","HYPMUBX030F050","","","08_Aug'25","8_Aug Week 1","Email"
"8/4/2025","HYP11811590","Product","Reacted - Skin Irritation/Rashes","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/4/2025","HYP10915860","Product","Product not Effective","GOLDEN HOUR GLOWâ„¢ SCREEN SPF 50 PA++++","HYPMUBX033F040","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/4/2025","HYP11643740","Product","Reacted-Acne/Pimples","Anti Acne Face Serum with 10% Azelaic Acid & 2% Salicylic Acid - 30 ml","HYPMUBX013F030","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/4/2025","HYP11593660","Product","Change in Smell/Texture/Colour/Consistency","VIP VINTAGE LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX024F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/4/2025","HYP11985320","Product","Reacted - Skin Irritation/Rashes","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/4/2025","HYP12088320","Product","Change in Smell/Texture/Colour/Consistency","SUN MILK 100% MINERAL SUNSCREEN SPF 50 PA++++","HYPMUBX030F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","HYP12086320","Product","Texture Issue","SUN MILK 100% MINERAL SUNSCREEN SPF 50 PA++++","HYPMUBX030F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","HYP11593660","Product","Dissatisfied","VIP VINTAGE LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX024F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","HYP12158700","Product","Reversed after effects","VIP VINTAGE LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX024F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","HYP11405360","Product","Reacted-Acne/Pimples","Brightening Moisturizer with 20% Kakadu Plum (Vit C) - 50 ml","HYPMUBX032F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","HYP11835020","Product","Reacted - Skin Irritation/Rashes","ICE DUNK COOLING FACE MASK 31% COOLING ACTIVES - 50GM","HYPMUBX035F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","HYP12341670","Product","Reacted-Acne/Pimples","GOLDEN HOUR GLOWâ„¢ SCREEN SPF 50 PA++++","HYPMUBX033F040","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","HYP11888110","Product","Reacted-Acne/Pimples","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","HYP11821800","Product","Change in Smell/Texture/Colour/Consistency","VIP VINTAGE LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX024F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","HYP12214860","Product","Reacted - Skin Irritation/Rashes","Ceramides Milky Toner Essence With 5% Rice Water Blend - 100 ml","HYPMUBX027F100","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","NA","Product","Reacted - Skin Irritation/Rashes","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","HYP11524950","Product","Change in Smell/Texture/Colour/Consistency","VIP HAZEL LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX022F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","NA","Product","Change in Smell/Texture/Colour/Consistency","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","HYP12333130","Product","Change in Smell/Texture/Colour/Consistency","VIP MARSHMALLOW LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX023F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","NA","Product","Change in Smell/Texture/Colour/Consistency","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","HYP11555140","Product","Product not Effective","Ceramides Milky Toner Essence With 5% Rice Water Blend - 100 ml","HYPMUBX027F100","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","HYP11470950","Product","Reacted - Skin Irritation/Rashes","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","HYP11507290","Product","Change in Smell/Texture/Colour/Consistency","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/5/2025","HYP11994010","Product","Change in Smell/Texture/Colour/Consistency","VIP HAZEL LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX022F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP12118240","Product","Dissatisfied","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP11353510","Product","Reacted - Skin Irritation/Rashes","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP11378220","Product","Change in Smell/Texture/Colour/Consistency","Rice Water Brightening Cleanser - 100 ml","HYPMUBX017F100","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP11886500","Product","Change in Smell/Texture/Colour/Consistency","VIP HAZEL LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX022F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP11596320","Product","Change in Smell/Texture/Colour/Consistency","Rice Water Brightening Cleanser - 100 ml","HYPMUBX017F100","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP10543500","Product","Reacted - Skin Irritation/Rashes","GOLDEN HOUR GLOWâ„¢ SCREEN SPF 50 PA++++","HYPMUBX033F040","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP12513760","Product","Reacted - Skin Irritation/Rashes","0.05% RETINAL RESET SERUM 30ML","HYPMUBX015F030","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP11758250","Product","Reacted - Skin Irritation/Rashes","GOLDEN HOUR GLOWâ„¢ SCREEN SPF 50 PA++++","HYPMUBX033F040","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP11111370","Product","Reacted-Acne/Pimples","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP12221070","Product","Change in Smell/Texture/Colour/Consistency","GOLDEN HOUR GLOWâ„¢ SCREEN SPF 50 PA++++","HYPMUBX033F040","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP12404640","Product","Change in Smell/Texture/Colour/Consistency","VIP VINTAGE LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX024F010","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP11532870","Product","Change in Smell/Texture/Colour/Consistency","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP11847490","Product","Change in Smell/Texture/Colour/Consistency","Advanced Glow Serum With 3% Tranexamic Acid & 2% Kojic Acid - 30 ml","HYPMUBX020F030","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP11938050","Product","Reacted-Acne/Pimples","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP10069320","Product","Reacted-Acne/Pimples","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/6/2025","HYP12018350","Product","Reacted - Skin Irritation/Rashes","SUN MILK 100% MINERAL SUNSCREEN SPF 50 PA++++","HYPMUBX030F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/7/2025","HYP11392250","Product","Reacted - Skin Irritation/Rashes","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/7/2025","HYP11450020","Product","Reacted - Skin Irritation/Rashes","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/7/2025","HYP12086320","Product","Texture Issue","SUN MILK 100% MINERAL SUNSCREEN SPF 50 PA++++","HYPMUBX030F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/7/2025","HYP11594600","Product","Reacted - Skin Irritation/Rashes","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 1","Whatsapp"
"8/8/2025","HYP11632370","Product","Reacted-Acne/Pimples","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/8/2025","HYP12509420","Product","Dissatisfied","VIP VINTAGE LIP BALM WITH 1% VIT E, 2% SQUALANE & PEPTIDES - 10G","HYPMUBX024F010","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/11/2025","HYP10811010","Product","Texture Issue","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/11/2025","HYP4857490","Product","Reacted - Skin Irritation/Rashes","Advanced Glow Serum With 3% Tranexamic Acid & 2% Kojic Acid - 30 ml","HYPMUBX020F030","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/11/2025","HYP11453360","Product","Reversed after effects","Anti Acne Face Serum with 10% Azelaic Acid & 2% Salicylic Acid - 30 ml","HYPMUBX013F030","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/11/2025","HYP12571450","Product","Bad Smell","Barrier Repair Moisturizer Normal to Dry - 50 ml ","HYPMUBX001F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/11/2025","HYP11841370","Product","Texture Issue","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/12/2025","HYP11165360","Product","Reacted-Acne/Pimples","Anti Acne Face Serum with 10% Azelaic Acid & 2% Salicylic Acid - 30 ml","HYPMUBX013F030","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/12/2025","HYP11158560","Product","Product not Effective","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 2","Email"
"8/12/2025","HYP12021880","Product","Reacted-Acne/Pimples","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/12/2025","HYP11222700","Product","Reversed after effects","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/12/2025","HYP12355210","Product","Reacted - Skin Irritation/Rashes","Ceramides Milky Toner Essence With 5% Rice Water Blend - 100 ml","HYPMUBX027F100","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/12/2025","HYP11349850","Product","Reversed after effects","Barrier Repair Moisturizer Normal to Dry - 50 ml ","HYPMUBX001F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/12/2025","HYP11378220","Product","Dissatisfied","Rice Water Brightening Cleanser - 100 ml","HYPMUBX017F100","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/12/2025","HYP11222700","Product","Product not Effective","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/13/2025","HYP11333460","Product","Reacted - Skin Irritation/Rashes","Advanced Glow Serum With 3% Tranexamic Acid & 2% Kojic Acid - 30 ml","HYPMUBX020F030","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/13/2025","HYP11361940","Product","Reacted - Skin Irritation/Rashes","ICE DUNK COOLING FACE MASK 31% COOLING ACTIVES - 50GM","HYPMUBX035F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/13/2025","HYP12220580","Product","Reacted-Acne/Pimples","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/13/2025","HYP11782650","Product","Texture Issue","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/13/2025","HYP11392250","Product","Reversed after effects","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/13/2025","NA","Product","Product Suggestion","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/14/2025","HYP12623400","Product","Reacted - Skin Irritation/Rashes","7% Ceramides-NMF Face Moisturizer Rich Pillow Cream - 50 ml","HYPMUBX028F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/14/2025","HYP11021360","Product","Reacted - Skin Irritation/Rashes","Anti Acne Face Serum with 10% Azelaic Acid & 2% Salicylic Acid - 30 ml","HYPMUBX013F030","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/14/2025","HYP12243790","Product","Reacted - Skin Irritation/Rashes","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/14/2025","HYP11397680","Product","Reacted-Acne/Pimples","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/14/2025","HYP11163960","Product","Reversed after effects","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/14/2025","HYP12532460","Product","Bad Smell","ULTRA LIGHT WATER SUNSCREEN SPF 50 PA ++++ FOR UVA-UVB PROTECTION - 50ML","HYPMUBX008F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/14/2025","HYP11773150","Product","Reversed after effects","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/14/2025","HYP12681630","Product","Reacted - Skin Irritation/Rashes","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 2","Whatsapp"
"8/15/2025","HYP12791300","Product","Reacted-Acne/Pimples","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/15/2025","HYP12331740","Product","Reacted-Acne/Pimples","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/15/2025","NA","Product","Dissatisfied","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/15/2025","HYP12252570","Product","Texture Issue","SUN MILK 100% MINERAL SUNSCREEN SPF 50 PA++++","HYPMUBX030F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/16/2025","HYP11448280","Product","Reacted - Skin Irritation/Rashes","Barrier Repair Moisturizer Normal to Dry - 50 ml ","HYPMUBX001F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/16/2025","HYP12756670","Product","Reversed after effects","GOLDEN HOUR GLOWâ„¢ SCREEN SPF 50 PA++++","HYPMUBX033F040","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/16/2025","ECOMMERCE","Product","Reacted-Acne/Pimples","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/17/2025","ECOMMERCE","Product","Reversed after effects","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/17/2025","N/A","Product","Reversed after effects","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/17/2025","ECOMMERCE","Product","Reversed after effects","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/17/2025","HYP11392630","Product","Reacted - Skin Irritation/Rashes","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/17/2025","HYP11347380","Product","Reacted-Acne/Pimples","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Email"
"8/18/2025","HYP11134190","Product","Reacted-Acne/Pimples","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/18/2025","HYP11553530","Product","Change in Smell/Texture/Colour/Consistency","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/18/2025","HYP11372390","Product","Reacted - Skin Irritation/Rashes","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/18/2025","N/A","Product","Product Suggestion","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/18/2025","HYP11697890","Product","Reversed after effects","Barrier Repair Moisturizer Normal to Dry - 50 ml ","HYPMUBX001F050","","","08_Aug'25","8_Aug Week 3","Email"
"8/19/2025","ECOMMERCE","Product","Reacted-Acne/Pimples","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/19/2025","ECOMMERCE","Product","Reacted-Acne/Pimples","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/19/2025","HYP2809170","Product","Change in Smell/Texture/Colour/Consistency","SUN MILK 100% MINERAL SUNSCREEN SPF 50 PA++++","HYPMUBX030F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/19/2025","ECOMMERCE","Product","Reacted - Skin Irritation/Rashes","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/19/2025","HYP11507230","Product","Reacted-Acne/Pimples","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/20/2025","HYP12480010","Product","Change in Smell/Texture/Colour/Consistency","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/20/2025","HYP12623440","Product","Bad Smell","Advanced Glow Serum With 3% Tranexamic Acid & 2% Kojic Acid - 30 ml","HYPMUBX020F030","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/20/2025","HYP10552650","Product","Reacted-Acne/Pimples","ICE DUNK COOLING FACE MASK 31% COOLING ACTIVES - 50GM","HYPMUBX035F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/20/2025","HYP12891370","Product","Reacted-Acne/Pimples","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/20/2025","HYP12848580","Product","Reacted - Skin Irritation/Rashes","Anti Acne Face Serum with 10% Azelaic Acid & 2% Salicylic Acid - 30 ml","HYPMUBX013F030","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/20/2025","HYP12728090","Product","Reacted-Acne/Pimples","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/20/2025","HYP11280950","Product","Product not Effective","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 3","Email"
"8/21/2025","HYP11993210","Product","Reacted-Acne/Pimples","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/21/2025","HYP11993210","Product","Reacted-Acne/Pimples","ALL I NEED SUNSCREEN SPF50 PA++++ | BRIGHTENS WITH NIACINAMIDE","HYPMUBX004F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/21/2025","N/A","Product","Product Suggestion","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/21/2025","HYP12933960","Product","Reacted-Acne/Pimples","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/21/2025","HYP12635020","Product","Reversed after effects","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
"8/21/2025","HYP12635020","Product","Reversed after effects","DOUBLE SHOT FACE SERUM - 50ML","HYPMUBX038F050","","","08_Aug'25","8_Aug Week 3","Whatsapp"
